Title,Year,titleyear,AvgRating,MinAge,SuggestedPlayers,solo,two_player,log_playtime,AvgWeight
Employee of the Month,2004,Employee of the Month (2004),5.21381,8,5,FALSE,FALSE,2.995732273553991,1.3333
The Game of Crown and Anchor,1850,The Game of Crown and Anchor (1850),4.00645,9,7,FALSE,FALSE,2.302585092994046,1.25
Creepy Freaks,2003,Creepy Freaks (2003),5.11638,6,2,FALSE,FALSE,2.995732273553991,1.7143
Shadow Days,2012,Shadow Days (2012),3.95714,13,3,FALSE,FALSE,3.4011973816621555,1.5
Muumipeli,0,Muumipeli (0),4.45455,7,5,FALSE,FALSE,3.4011973816621555,1
Ratuki,2009,Ratuki (2009),5.20312,8,4.5,FALSE,FALSE,2.70805020110221,1.125
4th Reich,1985,4th Reich (1985),4.67925,12,2,TRUE,FALSE,4.787491742782046,1.6
Mr. Bacon's Big Adventure,2009,Mr. Bacon's Big Adventure (2009),3.79032,8,4,FALSE,FALSE,3.4011973816621555,1
Judge for Yourself,1998,Judge for Yourself (1998),4.28049,12,4,FALSE,FALSE,4.499809670330265,1.5
Quips,1972,Quips (1972),4.76471,3,4,FALSE,FALSE,2.995732273553991,1
Movie Mania,1992,Movie Mania (1992),4.56927,13,4,FALSE,FALSE,4.0943445622221,2
Turbo,1983,Turbo (1983),4.56857,7,3,FALSE,FALSE,3.4011973816621555,1.125
Ricochet Rock Jockeys,2012,Ricochet Rock Jockeys (2012),4.41667,11,4,FALSE,FALSE,3.4011973816621555,1.75
Triopoly,1997,Triopoly (1997),5.35421,10,5,FALSE,FALSE,5.480638923341991,1.95
Mid-East Peace,1990,Mid-East Peace (1990),5.04673,12,6,FALSE,FALSE,4.787491742782046,2.3846
Velociraptor! Cannibalism!,2013,Velociraptor! Cannibalism! (2013),5.23,8,4,FALSE,FALSE,4.0943445622221,1.8571
Spelunke,2005,Spelunke (2005),4.02344,10,4,FALSE,FALSE,2.995732273553991,1
Happy Days,1976,Happy Days (1976),4.531,7,4,FALSE,FALSE,3.4011973816621555,1.2
Cortez,2001,Cortez (2001),4.498,10,4,FALSE,FALSE,4.499809670330265,2
Camp,2007,Camp (2007),4.86389,4,3.5,FALSE,FALSE,3.6888794541139363,1.375
Raverun,2013,Raverun (2013),4.41889,8,3,FALSE,FALSE,2.70805020110221,2
Hack Attack,2000,Hack Attack (2000),4.14553,10,2,FALSE,TRUE,2.302585092994046,1.5
"Marry, Date or Dump?",2003,"Marry, Date or Dump? (2003)",4.364,16,2,FALSE,TRUE,3.4011973816621555,1.25
1862,1990,1862 (1990),4.4125,12,2,TRUE,FALSE,5.19295685089021,2
Quest,1984,Quest (1984),5.05537,12,4,FALSE,FALSE,4.0943445622221,1.8333
Reminiscing: The Game For People Over Thirty,1989,Reminiscing: The Game For People Over Thirty (1989),4.5,12,7,FALSE,FALSE,4.0943445622221,1
Mad Gab Card Game,2000,Mad Gab Card Game (2000),4.74805,10,6,FALSE,FALSE,2.995732273553991,1
Jumpin' Java,2003,Jumpin' Java (2003),4.87083,8,2,FALSE,TRUE,2.302585092994046,1.0833
Campaign,1971,Campaign (1971),5.41884,10,4,FALSE,FALSE,4.787491742782046,2.3051
Imperium: 3rd Millennium,2001,Imperium: 3rd Millennium (2001),5.22806,12,2,FALSE,TRUE,4.787491742782046,3.0476
Ultra-Warrior,1981,Ultra-Warrior (1981),4.14062,10,3,FALSE,FALSE,3.4011973816621555,1.6
Hear Me Out,2002,Hear Me Out (2002),4.97326,12,6,FALSE,FALSE,4.0943445622221,1.4167
Concentration,1958,Concentration (1958),5.15578,10,3,FALSE,FALSE,3.4011973816621555,1.5882
The A-Team,1984,The A-Team (1984),4.20714,7,3,FALSE,FALSE,3.4011973816621555,1
Go For It!,1986,Go For It! (1986),5.12888,8,6,FALSE,FALSE,3.8066624897703196,1.4
Draw Out,2000,Draw Out (2000),4.94828,10,4,FALSE,FALSE,3.4011973816621555,1.1538
Alien Autopsy,1997,Alien Autopsy (1997),4.25789,8,3,FALSE,FALSE,3.4011973816621555,1.25
Robin Hood,1994,Robin Hood (1994),4.64655,9,2,FALSE,TRUE,4.0943445622221,1.6
Express 01,2012,Express 01 (2012),5.18681,10,3,FALSE,FALSE,4.0943445622221,2.8421
The Target,2010,The Target (2010),5.1546,10,8,FALSE,FALSE,4.0943445622221,1.7143
Railways Express,2013,Railways Express (2013),5.05524,7,4,FALSE,FALSE,4.0943445622221,1.6667
Inwigilacja,2007,Inwigilacja (2007),4.59091,10,3.5,FALSE,FALSE,3.8066624897703196,1.4286
Zombie Mosh!,2009,Zombie Mosh! (2009),4.46511,9,4.5,FALSE,FALSE,2.70805020110221,1.2
4000 A.D.,1972,4000 A.D. (1972),5.35145,10,3.5,FALSE,FALSE,4.499809670330265,2.1591
Trust Me,1981,Trust Me (1981),4.99286,8,4,FALSE,FALSE,3.8066624897703196,1.4167
The Three Stooges Card Game,1998,The Three Stooges Card Game (1998),4.78281,10,3,FALSE,FALSE,3.4011973816621555,1.3333
Pirate Island,1984,Pirate Island (1984),4.42333,11,3,FALSE,FALSE,4.0943445622221,2
Dots,1998,Dots (1998),4.97667,10,4,FALSE,FALSE,2.995732273553991,1
Evil Baby Orphanage,2012,Evil Baby Orphanage (2012),5.43849,13,5,FALSE,FALSE,2.70805020110221,1.5517
Lucky Loop,2003,Lucky Loop (2003),5.36594,8,3,FALSE,FALSE,3.8066624897703196,1.4259
Annihilator & One World,1980,Annihilator & One World (1980),4.74286,10,2,FALSE,TRUE,4.0943445622221,1.6
Hit the Beach,1965,Hit the Beach (1965),5.14436,10,4,FALSE,FALSE,4.0943445622221,1.0833
Vikings: Warriors of the North,2013,Vikings: Warriors of the North (2013),5.34189,14,4,FALSE,FALSE,4.0943445622221,1.6667
The Simpsons Board Game,2000,The Simpsons Board Game (2000),4.48039,6,5.5,FALSE,FALSE,3.8066624897703196,1.2
Lis Pustyni,2007,Lis Pustyni (2007),4.24857,12,2,FALSE,TRUE,4.0943445622221,3.3333
Echelons of Fury,1995,Echelons of Fury (1995),4.48431,12,2,FALSE,TRUE,4.0943445622221,2.2
Bacchus,2009,Bacchus (2009),4.89267,10,4.5,FALSE,FALSE,3.4011973816621555,1.2857
Block It!,2004,Block It! (2004),4.71774,6,3,TRUE,FALSE,2.70805020110221,1.4
Kablamo,2004,Kablamo (2004),5.28678,12,4.5,FALSE,FALSE,2.70805020110221,1.8649
War,1972,War (1972),5.3283,12,4,FALSE,FALSE,4.787491742782046,2.7143
The 80's Game,2001,The 80's Game (2001),5.05108,18,4,FALSE,FALSE,4.499809670330265,1.875
"Lie, Cheat & Steal",1971,"Lie, Cheat & Steal (1971)",5.29063,12,4,FALSE,FALSE,4.499809670330265,1.375
UNO Dominos,1986,UNO Dominos (1986),4.844,7,4,FALSE,FALSE,2.302585092994046,1.5
Sharur: Evolutions,2004,Sharur: Evolutions (2004),4.63559,12,4,FALSE,FALSE,4.499809670330265,2
Set Cubed,2008,Set Cubed (2008),5.24698,6,2.5,FALSE,FALSE,3.4011973816621555,1.963
Bamses honungs-jakt,1984,Bamses honungs-jakt (1984),4.25676,5,3.5,FALSE,FALSE,3.4011973816621555,1
UNO Dice,1987,UNO Dice (1987),4.99535,7,4,FALSE,FALSE,2.995732273553991,1.1333
Sushi Express,2005,Sushi Express (2005),5.16242,8,4,FALSE,FALSE,3.4011973816621555,1.4091
Scooby-doo! Haunted House 3D Board Game,2007,Scooby-doo! Haunted House 3D Board Game (2007),4.84875,4,3.5,FALSE,FALSE,4.0943445622221,1
Gnome's War,2001,Gnome's War (2001),4.21477,12,4,FALSE,FALSE,4.787491742782046,1.5
Hedbanz: Identity Crisis Game,1991,Hedbanz: Identity Crisis Game (1991),5.40765,8,6,FALSE,FALSE,4.0943445622221,1.1143
Indiana Jones DVD Adventure Game,2008,Indiana Jones DVD Adventure Game (2008),4.93286,8,4,FALSE,FALSE,3.4011973816621555,1.3
Água: The Water Cycle,2011,Água: The Water Cycle (2011),4.46702,7,4,FALSE,FALSE,3.6888794541139363,1.5
Monopoly: Euro,2000,Monopoly: Euro (2000),5.05789,8,4,FALSE,FALSE,4.787491742782046,2
Outwit,1975,Outwit (1975),4.98235,8,2,FALSE,TRUE,2.70805020110221,1.75
Monopoly: 65th Anniversary 1935-2000,2000,Monopoly: 65th Anniversary 1935-2000 (2000),5.12009,8,5,FALSE,FALSE,5.19295685089021,1.8
Pepper,2005,Pepper (2005),4.88833,8,4,FALSE,FALSE,2.302585092994046,1.1538
The Last Straw,1988,The Last Straw (1988),5.02675,5,3,FALSE,FALSE,2.70805020110221,1
Ruffhouse,1980,Ruffhouse (1980),4.37986,8,3,FALSE,FALSE,4.0943445622221,1.1667
Apache,2007,Apache (2007),4.89091,8,5,FALSE,FALSE,2.995732273553991,1.3333
UNO: Harry Potter,2000,UNO: Harry Potter (2000),5.29786,7,2,FALSE,FALSE,3.4011973816621555,1.1
PURGE: Sins of Science,2012,PURGE: Sins of Science (2012),4.47826,13,2,FALSE,FALSE,3.4011973816621555,2.4
Q*bert,1983,Q*bert (1983),4.06944,7,2,FALSE,TRUE,3.4011973816621555,1.5
Turbo,2003,Turbo (2003),4.61281,10,3,FALSE,FALSE,2.302585092994046,1.2857
Spejle Æg,0,Spejle Æg (0),3.875,4,4,FALSE,FALSE,2.70805020110221,1
Sorry! Spin,2010,Sorry! Spin (2010),4.64219,6,3,FALSE,FALSE,3.4011973816621555,1
Panzer Battles,1979,Panzer Battles (1979),4.99958,12,2,FALSE,TRUE,4.787491742782046,2.8667
Warlords,1997,Warlords (1997),4.41489,10,5,FALSE,FALSE,4.0943445622221,2.3333
Cthulhu Rising,2008,Cthulhu Rising (2008),5.13904,11,2,FALSE,TRUE,2.995732273553991,1.2857
Hispaniola,2004,Hispaniola (2004),5.16237,10,3.5,FALSE,FALSE,3.4011973816621555,1.5862
Ghettopoly,2003,Ghettopoly (2003),4.74805,13,4.5,FALSE,FALSE,4.0943445622221,1.4
Flying Hats,1890,Flying Hats (1890),4.70312,4,3.5,FALSE,FALSE,2.302585092994046,1
Cheers,1992,Cheers (1992),4.48276,12,5,FALSE,FALSE,4.0943445622221,1.25
Yes! No! Game,2004,Yes! No! Game (2004),4.23256,8,4,FALSE,FALSE,3.4011973816621555,1
Mix-max,1972,Mix-max (1972),4.81591,5,3,FALSE,FALSE,2.995732273553991,1
Scary Tales: Snow White vs. The Giant,2009,Scary Tales: Snow White vs. The Giant (2009),5.10771,13,2,FALSE,TRUE,2.995732273553991,1.3571
Wapi,2003,Wapi (2003),4.87195,8,4,FALSE,FALSE,2.995732273553991,1
Sybarit,2003,Sybarit (2003),4.359,14,5,FALSE,FALSE,4.0943445622221,1.3333
Conquest of Pangea,2006,Conquest of Pangea (2006),5.33211,12,4,FALSE,FALSE,4.499809670330265,2.475
I Hate Zombies,2015,I Hate Zombies (2015),5.30125,6,10,FALSE,FALSE,2.70805020110221,1
Sturgeon,2010,Sturgeon (2010),4.42708,10,4,FALSE,FALSE,2.995732273553991,1
Whoopies,2005,Whoopies (2005),4.26818,4,5,FALSE,FALSE,2.995732273553991,1.125
Alliances,2013,Alliances (2013),4.74893,8,4,FALSE,FALSE,3.8066624897703196,2.2
"Admiral Ackbar ""It's a TRAP!"" GAME",2009,"Admiral Ackbar ""It's a TRAP!"" GAME (2009)",3.82548,5,1,FALSE,FALSE,3.4011973816621555,2
Rorschach,2008,Rorschach (2008),5.13158,8,6,FALSE,FALSE,2.995732273553991,1.0588
Loteria,0,Loteria (0),4.44,9,10,FALSE,FALSE,2.302585092994046,1.25
Jenga BOOM,2012,Jenga BOOM (2012),4.79157,6,3,TRUE,FALSE,2.302585092994046,1
Spices of the World,1988,Spices of the World (1988),4.67353,8,4,FALSE,FALSE,4.0943445622221,1.4
Raiders of the Lost Tomb,2014,Raiders of the Lost Tomb (2014),5.09118,13,2,TRUE,FALSE,2.302585092994046,1
Koe zoekt Boer,2008,Koe zoekt Boer (2008),4.90517,8,3,FALSE,FALSE,2.70805020110221,1.2308
Scrabble DASH,2009,Scrabble DASH (2009),4.63051,10,3.5,FALSE,FALSE,2.302585092994046,1
Jumpin' Monkeys,1991,Jumpin' Monkeys (1991),5.25419,5,4,FALSE,FALSE,2.995732273553991,1.08
Leaping Lizards,2003,Leaping Lizards (2003),4.73716,5,3,FALSE,FALSE,2.70805020110221,1
UNO Wild Tiles,1982,UNO Wild Tiles (1982),4.8962,8,3,FALSE,FALSE,2.302585092994046,1.1111
Marvel Heroes Battle Dice,2006,Marvel Heroes Battle Dice (2006),4.70645,10,5,FALSE,FALSE,3.4011973816621555,1.4545
Last Word,2005,Last Word (2005),5.36844,8,4,FALSE,FALSE,3.4011973816621555,1.2895
Tank Battle,1975,Tank Battle (1975),5.32002,8,2,FALSE,TRUE,3.4011973816621555,1.7179
Building An Elder God,2011,Building An Elder God (2011),4.90446,8,4,FALSE,FALSE,2.70805020110221,1
Badaboom,2005,Badaboom (2005),5.20051,12,4,FALSE,FALSE,3.4011973816621555,1.72
Go Tell the Spartans,2003,Go Tell the Spartans (2003),4.27273,12,1,TRUE,FALSE,5.480638923341991,2.5556
Dragonlance,1988,Dragonlance (1988),5.33066,10,4,FALSE,FALSE,4.0943445622221,1.9459
YoYo,1998,YoYo (1998),4.1881,6,4,FALSE,FALSE,2.70805020110221,1
Beer: The  Card Game,1999,Beer: The  Card Game (1999),4.21951,9,3,FALSE,FALSE,3.4011973816621555,1
Trivial Pursuit: Junior,1992,Trivial Pursuit: Junior (1992),4.91944,8,1,FALSE,FALSE,4.0943445622221,1.2
Ubi,1986,Ubi (1986),5.30401,12,3,FALSE,FALSE,4.0943445622221,2.2069
RIFTS Collectible Card Game,2001,RIFTS Collectible Card Game (2001),4.46538,12,2,FALSE,FALSE,4.0943445622221,2.6
Arch Rival,1992,Arch Rival (1992),5.21963,8,3.5,FALSE,FALSE,2.995732273553991,1.0625
Shakin' Sorry,1992,Shakin' Sorry (1992),4.1,6,4,FALSE,FALSE,2.995732273553991,1.6
Scary Tales: Little Red vs. Pinocchio,2009,Scary Tales: Little Red vs. Pinocchio (2009),5.12351,13,2,FALSE,TRUE,2.995732273553991,1.3333
The Cat in the Hat Game,1996,The Cat in the Hat Game (1996),4.03684,4,3,FALSE,FALSE,2.302585092994046,1
Rail/Road,2007,Rail/Road (2007),4.83944,6,2,FALSE,TRUE,2.995732273553991,1.2308
Stoplights,2007,Stoplights (2007),5.14356,4,3,TRUE,FALSE,1.6094379124341003,1.3939
Rock!,2008,Rock! (2008),4.64179,7,2,FALSE,TRUE,0.6931471805599453,1
The Game of Life: Adventures Card Game,2010,The Game of Life: Adventures Card Game (2010),5.086,8,4,FALSE,FALSE,2.70805020110221,1.1176
Yahtzee: Texas Hold'em,2004,Yahtzee: Texas Hold'em (2004),5.19664,18,4,FALSE,FALSE,3.4011973816621555,1.55
Amber,2012,Amber (2012),5.23574,10,4,FALSE,FALSE,3.4011973816621555,1.6923
Jeopardy!,1964,Jeopardy! (1964),5.2254,12,4,FALSE,FALSE,3.8066624897703196,1.3333
The Enigma of Leonardo,2007,The Enigma of Leonardo (2007),4.84487,8,2,FALSE,FALSE,3.6888794541139363,1.375
Chopper Strike,1976,Chopper Strike (1976),5.16813,8,2,FALSE,TRUE,3.8066624897703196,1.5
Storm the Castle!,2013,Storm the Castle! (2013),5.01043,8,4,TRUE,FALSE,4.499809670330265,3.3636
By Jove,1983,By Jove (1983),4.77791,10,4,FALSE,FALSE,4.499809670330265,1.25
Pimps and Hos,2002,Pimps and Hos (2002),3.5625,18,4,FALSE,FALSE,3.4011973816621555,1
Austin Powers CCG,1999,Austin Powers CCG (1999),4.51316,13,4,FALSE,FALSE,2.995732273553991,1.4667
Figaro,2006,Figaro (2006),5.28898,8,5,FALSE,FALSE,3.4011973816621555,1.1053
King Arthur,2003,King Arthur (2003),5.19031,8,4,FALSE,FALSE,4.499809670330265,1.5
Monopoly: European Edition,1991,Monopoly: European Edition (1991),5.05105,8,4.5,FALSE,FALSE,4.787491742782046,1.3636
Fore: The Golf Game,1987,Fore: The Golf Game (1987),4.36096,10,3,FALSE,FALSE,4.499809670330265,2
Monopoly Junior: Disney Princess,2004,Monopoly Junior: Disney Princess (2004),3.94865,5,3,FALSE,FALSE,3.8066624897703196,1
O'NO 99,1980,O'NO 99 (1980),5.15305,7,4,FALSE,FALSE,3.4011973816621555,1.1739
Online: Internet Card Game,2000,Online: Internet Card Game (2000),4.85238,6,5,FALSE,FALSE,4.0943445622221,1.3333
Dragster,1976,Dragster (1976),4.60469,5,2,FALSE,TRUE,2.302585092994046,1
Pirate's Plunder,2000,Pirate's Plunder (2000),4.58859,8,4,FALSE,FALSE,3.4011973816621555,1.5556
SuDoku: The Board Game,2005,SuDoku: The Board Game (2005),3.84722,8,3,TRUE,FALSE,3.4011973816621555,1.8333
Covert Action,2007,Covert Action (2007),5.23569,10,6,FALSE,FALSE,2.995732273553991,1.3571
Gouda! Gouda!,2002,Gouda! Gouda! (2002),5.20144,8,4,FALSE,FALSE,3.8066624897703196,1.1667
Astrotime,1990,Astrotime (1990),4.46393,18,6,FALSE,FALSE,4.0943445622221,1.375
Bottle Topps,1993,Bottle Topps (1993),5.12011,6,4,TRUE,FALSE,3.4011973816621555,1
Pounce!,2005,Pounce! (2005),4.88281,5,3.5,FALSE,FALSE,2.302585092994046,1
Where in the World is Carmen Sandiego?,1992,Where in the World is Carmen Sandiego? (1992),4.83085,10,4,FALSE,FALSE,4.0943445622221,1.5
Foxbat & Phantom,1973,Foxbat & Phantom (1973),4.9,12,2,FALSE,TRUE,4.787491742782046,2.9286
Kensington,1979,Kensington (1979),5.31638,7,2,FALSE,FALSE,2.995732273553991,2.2273
Ultimate Golf,1985,Ultimate Golf (1985),4.6338,10,2,TRUE,FALSE,4.499809670330265,1.3333
Curse of the Mummy's Tomb,1988,Curse of the Mummy's Tomb (1988),5.22768,12,3.5,TRUE,FALSE,4.787491742782046,1.9091
The Batman Game,1989,The Batman Game (1989),4.59259,8,4,FALSE,FALSE,3.4011973816621555,1.5
Trivial Pursuit: Disney Edition,2005,Trivial Pursuit: Disney Edition (2005),5.13567,8,4,FALSE,FALSE,4.0943445622221,1.5
The Cattlemen,1977,The Cattlemen (1977),3.84103,10,3,FALSE,FALSE,4.0943445622221,2
Der Dativ ist dem Genitiv sein Tod,2006,Der Dativ ist dem Genitiv sein Tod (2006),4.37368,12,4.5,FALSE,FALSE,3.2188758248682006,1.3333
The Game of Shakespeare,1966,The Game of Shakespeare (1966),4.78086,10,3,TRUE,FALSE,4.0943445622221,1.8333
Nichtlustig,2007,Nichtlustig (2007),5.21831,10,4,FALSE,FALSE,3.4011973816621555,1.3158
Druids,2004,Druids (2004),4.69722,10,3,FALSE,FALSE,3.4011973816621555,1.8182
Battleship (first edition),1986,Battleship (first edition) (1986),5.01864,8,2,FALSE,TRUE,4.499809670330265,2
Crossfire,1971,Crossfire (1971),5.3296,7,2,FALSE,TRUE,2.302585092994046,1.1667
XXL,1996,XXL (1996),4.45017,8,3,TRUE,FALSE,3.4011973816621555,1.2
U.S. Patent No. 1,2001,U.S. Patent No. 1 (2001),5.26436,10,4,FALSE,FALSE,4.0943445622221,1.5758
Rat Splatter,2001,Rat Splatter (2001),3.835,10,4.5,FALSE,FALSE,2.302585092994046,1
Gezanke auf der Planke!,2006,Gezanke auf der Planke! (2006),4.56894,6,4,FALSE,FALSE,2.995732273553991,1.1
Eye,1987,Eye (1987),4.15294,7,3,TRUE,FALSE,3.4011973816621555,2.6
Mastermind,1971,Mastermind (1971),5.45348,8,2,FALSE,TRUE,2.995732273553991,1.8036
Monopoly: Disney/Pixar,2005,Monopoly: Disney/Pixar (2005),4.72963,8,4,FALSE,FALSE,4.499809670330265,1.4286
Cats' Mansion,1984,Cats' Mansion (1984),4.69459,10,3,FALSE,FALSE,2.995732273553991,1.3636
Life on the Farm Board Game,1996,Life on the Farm Board Game (1996),4.25,8,2.5,FALSE,FALSE,4.787491742782046,1.375
Gooey Louie,1995,Gooey Louie (1995),4.32036,7,4,FALSE,FALSE,2.302585092994046,1
Duel: Once Upon a Game in the West,2010,Duel: Once Upon a Game in the West (2010),4.37816,8,4,FALSE,FALSE,2.70805020110221,1
Saloon,2001,Saloon (2001),4.88204,10,4,FALSE,FALSE,3.4011973816621555,1.0714
Solomon's Temple,2001,Solomon's Temple (2001),3.97619,7,2,FALSE,TRUE,4.0943445622221,1.25
Rules of the Game,1995,Rules of the Game (1995),3.98684,10,1,FALSE,FALSE,3.8066624897703196,1.4286
ZombieTown,2007,ZombieTown (2007),5.38775,12,6,FALSE,FALSE,4.0943445622221,2.1724
Tumbling Tower,1999,Tumbling Tower (1999),5.0132,5,3,TRUE,FALSE,2.302585092994046,1.1111
Eragon,2006,Eragon (2006),3.86184,8,3,FALSE,FALSE,3.4011973816621555,1.4
Curious George Match-a-Balloon Game,1957,Curious George Match-a-Balloon Game (1957),3.70968,3,4,TRUE,FALSE,2.302585092994046,1
Abduction,1998,Abduction (1998),5.28024,10,3.5,FALSE,FALSE,2.995732273553991,1.4643
Blast-Off!,1969,Blast-Off! (1969),4.74353,12,3,TRUE,FALSE,5.480638923341991,1.3571
Electronic Talking Battleship,1989,Electronic Talking Battleship (1989),4.96706,8,2,TRUE,FALSE,2.995732273553991,1.5
World War Z: The Game,2013,World War Z: The Game (2013),4.64416,12,4,FALSE,FALSE,3.912023005428146,1.6
Osada,2007,Osada (2007),3.54595,10,3,FALSE,FALSE,3.8066624897703196,1.5
Malta!,2010,Malta! (2010),4.95399,8,4.5,FALSE,FALSE,3.4011973816621555,1.2857
Assassin: The Final Game,1980,Assassin: The Final Game (1980),4.70789,12,3,FALSE,FALSE,4.499809670330265,1.5714
Gregory Horror Show,2002,Gregory Horror Show (2002),4.92806,10,3,FALSE,FALSE,4.499809670330265,1.4
Cranium Brain Breaks,0,Cranium Brain Breaks (0),4.21458,8,4,FALSE,FALSE,0,1
Make Your Own Opoly,1998,Make Your Own Opoly (1998),4.11591,12,4,FALSE,FALSE,4.0943445622221,1.5
Tip-It,1965,Tip-It (1965),4.89596,4,3,FALSE,FALSE,2.995732273553991,1.0714
Inkan Aarre,2005,Inkan Aarre (2005),4.41339,8,5.5,FALSE,FALSE,3.8066624897703196,1.0909
Advanced Dungeons & Dragons Trivia Game,1991,Advanced Dungeons & Dragons Trivia Game (1991),4.41103,10,6,FALSE,FALSE,4.0943445622221,2.1667
LEGO Racers Super Speedway Game,2001,LEGO Racers Super Speedway Game (2001),4.77222,5,3,FALSE,FALSE,3.4011973816621555,1.2143
Quao,2007,Quao (2007),5.12793,12,4,FALSE,FALSE,4.0943445622221,1.1071
Fußball-Bundesliga: Das große Geschäft,1987,Fußball-Bundesliga: Das große Geschäft (1987),3.77778,8,3,FALSE,FALSE,3.8066624897703196,1.2857
Der Herr der Ringe: Die Gefährten,2001,Der Herr der Ringe: Die Gefährten (2001),4.79227,10,4,FALSE,FALSE,4.0943445622221,1.5
Gelb gewinnt!,2005,Gelb gewinnt! (2005),4.7871,7,5,FALSE,FALSE,3.4011973816621555,1.2222
Lava Dragon,2009,Lava Dragon (2009),5.12435,7,4,FALSE,FALSE,3.2188758248682006,1.1852
30 Second Mysteries,1995,30 Second Mysteries (1995),4.0125,12,2,FALSE,TRUE,2.302585092994046,1
Bowl and Score,1962,Bowl and Score (1962),4.26175,8,5,TRUE,FALSE,2.70805020110221,1
UNO Dice Game,2011,UNO Dice Game (2011),4.96036,7,2,FALSE,TRUE,2.70805020110221,1
Trivial Pursuit: Millennium Edition,1999,Trivial Pursuit: Millennium Edition (1999),5.35883,15,4,FALSE,FALSE,4.0943445622221,1.5526
Greed,1984,Greed (1984),5.25387,7,3,FALSE,FALSE,3.4011973816621555,1.0303
Scene It? Harry Potter,2005,Scene It? Harry Potter (2005),5.21853,8,3.5,FALSE,FALSE,4.0943445622221,1.6
Mummy Rummy,1994,Mummy Rummy (1994),5.03517,8,3.5,FALSE,FALSE,3.4011973816621555,1.2
Bakugan Battle Brawlers,2006,Bakugan Battle Brawlers (2006),4.77742,4.5,2,FALSE,FALSE,2.70805020110221,1.1667
Cir*Kis,2009,Cir*Kis (2009),5.32451,8,2,FALSE,FALSE,3.4011973816621555,1.65
Odds'R,2002,Odds'R (2002),4.64896,9,3,FALSE,FALSE,4.499809670330265,2
Tennis,1975,Tennis (1975),4.78535,8,3,FALSE,FALSE,3.8066624897703196,1.0833
The Peter Principle Game,1973,The Peter Principle Game (1973),3.80513,12,3,FALSE,FALSE,4.0943445622221,1.3333
Dino Hunt,1996,Dino Hunt (1996),5.25048,8,3,FALSE,FALSE,4.0943445622221,1.5
The Sneaky Snacky Squirrel Game,2011,The Sneaky Snacky Squirrel Game (2011),5.07439,3,3.5,FALSE,FALSE,2.70805020110221,1.0588
Time: The Game,1979,Time: The Game (1979),4.51471,8,3,FALSE,FALSE,4.787491742782046,1.6667
Smath,1978,Smath (1978),4.18455,6,3,FALSE,FALSE,3.8066624897703196,2.3333
7,2009,7 (2009),5.12714,15,4.5,FALSE,FALSE,4.787491742782046,3.1053
League of Pirates,2006,League of Pirates (2006),4.31964,8,2,FALSE,TRUE,4.0943445622221,1.4615
Global Pursuit,1987,Global Pursuit (1987),5.19102,10,6,FALSE,FALSE,4.0943445622221,1.8421
Jeff Foxworthy's You Might Be a Redneck if... Game,2006,Jeff Foxworthy's You Might Be a Redneck if... Game (2006),3.45406,16,3,FALSE,FALSE,3.4011973816621555,1
Trivial Pursuit: The 1980's,1989,Trivial Pursuit: The 1980's (1989),5.23377,16,6,FALSE,FALSE,4.499809670330265,1.8667
Booby-Trap,1965,Booby-Trap (1965),5.28677,12,4,TRUE,FALSE,2.995732273553991,1.0213
Dexter: The Board Game,2010,Dexter: The Board Game (2010),4.66615,17,4,FALSE,FALSE,3.4011973816621555,1.2857
Echelons of Fire,1995,Echelons of Fire (1995),4.42951,12,2,FALSE,TRUE,4.0943445622221,1.8571
Stun,1986,Stun (1986),4.39683,7,4,FALSE,FALSE,2.302585092994046,1
Vapor's Gambit,2004,Vapor's Gambit (2004),4.85255,6,5.5,FALSE,FALSE,2.995732273553991,1.8
Sudoku,2005,Sudoku (2005),4.88565,7,1,TRUE,FALSE,2.995732273553991,1.6667
Bionicle: Quest For The Masks CCG,2001,Bionicle: Quest For The Masks CCG (2001),3.39158,12,4,FALSE,FALSE,4.0943445622221,1.5
Kill the Hippies,2007,Kill the Hippies (2007),4.95103,18,4,FALSE,FALSE,2.995732273553991,1.2308
